seq known correct t5 t3 mut add mapped amb
hsa-mir-4307_hsa-miR-4307_54:73_-2:-1_mut:null_add:null hsa-miR-4307 True True False False False hsa-miR-4307 1
hsa-mir-4491_hsa-miR-4491_44:65_-2:-2_mut:null_add:null hsa-miR-4491 True True False False False hsa-miR-4491 1
hsa-mir-6125_hsa-miR-6125_60:78_0:-1_mut:null_add:null hsa-miR-6125 False True False False False hsa-miR-6125 1
hsa-mir-429_hsa-miR-429_55:72_4:0_mut:null_add:AA hsa-miR-429 True False False True False hsa-miR-429 1
hsa-mir-6881_hsa-miR-6881-5p_5:26_-1:-1_mut:null_add:null hsa-miR-6881-5p True True False False False hsa-miR-6881-5p 1
hsa-mir-4726_hsa-miR-4726-5p_1:23_0:0_mut:null_add:null hsa-miR-4726-5p False False False False False hsa-miR-4726-5p 1
hsa-mir-30b_hsa-miR-30b-5p_16:36_-1:-2_mut:null_add:null hsa-miR-30b-5p True True False False False hsa-miR-30b-5p 1
hsa-mir-889_hsa-miR-889-5p_9:32_-2:0_mut:17C_add:null hsa-miR-889-5p True False True False False hsa-miR-889-5p 1
hsa-mir-181a-2_hsa-miR-181a-5p_40:59_1:-2_mut:null_add:null hsa-miR-181a-5p True True False False False hsa-miR-181a-5p 2
hsa-mir-4299_hsa-miR-4299_46:61_1:-1_mut:null_add:null hsa-miR-4299 True True False False False hsa-miR-4299 1
hsa-mir-1205_hsa-miR-1205_10:27_2:0_mut:null_add:AT hsa-miR-1205 True False False True False hsa-miR-1205 1
hsa-mir-548k_hsa-miR-548k_31:52_-1:-1_mut:null_add:null hsa-miR-548k True True False False False hsa-miR-548k 1
hsa-mir-129-1_hsa-miR-129-5p_7:24_2:-1_mut:null_add:null hsa-miR-129-5p True True False False False hsa-miR-129-5p 2
hsa-mir-6770-1_hsa-miR-6770-5p_5:28_-1:-1_mut:null_add:null hsa-miR-6770-5p True True False False False hsa-miR-6770-5p 3
hsa-mir-4462_hsa-miR-4462_34:55_-1:-2_mut:null_add:null hsa-miR-4462 True True False False False hsa-miR-4462 1
hsa-mir-450a-1_hsa-miR-450a-5p_21:38_3:-1_mut:null_add:T hsa-miR-450a-5p True True False True False hsa-miR-450a-5p 2
hsa-mir-3677_hsa-miR-3677-5p_5:22_2:-2_mut:null_add:AT hsa-miR-3677-5p True True False True False hsa-miR-3677-5p 1
hsa-mir-3976_hsa-miR-3976_8:31_0:0_mut:null_add:null hsa-miR-3976 False False False False False hsa-miR-3976 1
hsa-mir-1297_hsa-miR-1297_52:67_0:-1_mut:null_add:A hsa-miR-1297 False True False True False hsa-miR-1297 1
hsa-mir-196b_hsa-miR-196b-5p_15:35_0:-1_mut:null_add:null hsa-miR-196b-5p False True False False False hsa-miR-196b-5p 1
hsa-mir-3655_hsa-miR-3655_1:20_0:-1_mut:null_add:AAT hsa-miR-3655 False True False True False hsa-miR-3655 1
hsa-mir-6823_hsa-miR-6823-5p_8:25_2:-1_mut:null_add:null hsa-miR-6823-5p True True False False False hsa-miR-6823-5p 1
hsa-mir-5004_hsa-miR-5004-5p_19:41_-2:-1_mut:null_add:TT hsa-miR-5004-5p True True False True False hsa-miR-5004-5p 1
hsa-mir-4261_hsa-miR-4261_32:47_-1:-1_mut:null_add:null hsa-miR-4261 True True False False False hsa-miR-4261 1
hsa-mir-3157_hsa-miR-3157-5p_13:29_3:-2_mut:null_add:null hsa-miR-3157-5p True True False False False hsa-miR-3157-5p 1
hsa-mir-4790_hsa-miR-4790-5p_8:28_-2:-1_mut:15C_add:TT hsa-miR-4790-5p True True True True False hsa-miR-4790-5p 2
hsa-mir-3118-3_hsa-miR-3118_42:65_-2:-1_mut:null_add:null hsa-miR-3118 True True False False False hsa-miR-3118 2
hsa-mir-520f_hsa-miR-520f-5p_16:35_1:-1_mut:null_add:TAT hsa-miR-520f-5p True True False True False hsa-miR-520f-5p 1
hsa-mir-659_hsa-miR-659-5p_21:42_-1:-1_mut:17A_add:null hsa-miR-659-5p True True True False False hsa-miR-659-5p 1
hsa-mir-4636_hsa-miR-4636_8:30_-2:-1_mut:22A_add:null hsa-miR-4636 True True True False False hsa-miR-4636 1
hsa-mir-6760_hsa-miR-6760-5p_5:27_-1:-1_mut:null_add:null hsa-miR-6760-5p True True False False False hsa-miR-6760-5p 1
hsa-mir-1229_hsa-miR-1229-5p_1:23_0:-1_mut:null_add:null hsa-miR-1229-5p False True False False False hsa-miR-1229-5p 1
hsa-mir-718_hsa-miR-718_46:61_4:-1_mut:null_add:null hsa-miR-718 True True False False False hsa-miR-718 1
hsa-mir-373_hsa-miR-373-5p_4:26_-2:-1_mut:null_add:TTT hsa-miR-373-5p True True False True False hsa-miR-373-5p 1
hsa-mir-302c_hsa-miR-302c-5p_8:28_0:-1_mut:null_add:null hsa-miR-302c-5p False True False False False hsa-miR-302c-5p 1
hsa-mir-7159_hsa-miR-7159-5p_3:20_2:-1_mut:null_add:null hsa-miR-7159-5p True True False False False hsa-miR-7159-5p 1
hsa-mir-3155a_hsa-miR-3155a_55:71_3:-1_mut:null_add:null hsa-miR-3155a True True False False False hsa-miR-3155a 1
hsa-mir-5579_hsa-miR-5579-5p_3:19_2:-2_mut:null_add:null hsa-miR-5579-5p True True False False False hsa-miR-5579-5p 2
hsa-mir-6886_hsa-miR-6886-5p_4:26_-2:0_mut:null_add:null hsa-miR-6886-5p True False False False False hsa-miR-6886-5p 1
hsa-mir-1225_hsa-miR-1225-5p_4:20_3:-2_mut:17T_add:null hsa-miR-1225-5p True True True False False hsa-miR-1225-5p 1
hsa-mir-93_hsa-miR-93-5p_14:32_3:-1_mut:null_add:TA hsa-miR-93-5p True True False True False hsa-miR-93-5p 1
hsa-mir-429_hsa-miR-429_51:72_0:0_mut:null_add:T hsa-miR-429 False False False True False hsa-miR-429 1
hsa-mir-510_hsa-miR-510-5p_10:30_0:-1_mut:null_add:null hsa-miR-510-5p False True False False False hsa-miR-510-5p 1
hsa-mir-221_hsa-miR-221-5p_27:45_2:-1_mut:null_add:A hsa-miR-221-5p True True False True False hsa-miR-221-5p 1
hsa-mir-6839_hsa-miR-6839-5p_9:26_3:-1_mut:null_add:null hsa-miR-6839-5p True True False False False hsa-miR-6839-5p 1
hsa-mir-4423_hsa-miR-4423-5p_15:33_2:-1_mut:null_add:null hsa-miR-4423-5p True True False False False hsa-miR-4423-5p 1
hsa-mir-4520-2_hsa-miR-4520-5p_1:19_0:-1_mut:1A_add:null hsa-miR-4520-5p False True True False False hsa-miR-4520b-3p 4
hsa-mir-3691_hsa-miR-3691-5p_19:36_4:-1_mut:null_add:null hsa-miR-3691-5p True True False False False hsa-miR-3691-5p 1
hsa-mir-924_hsa-miR-924_8:23_4:0_mut:null_add:null hsa-miR-924 True False False False False hsa-miR-924 1
hsa-mir-4313_hsa-miR-4313_12:29_1:-1_mut:null_add:TT hsa-miR-4313 True True False True False hsa-miR-4313 1
hsa-let-7e_hsa-let-7e-5p_6:28_-2:-1_mut:9C_add:null hsa-let-7e-5p True True True False False hsa-let-7e-5p 1
hsa-mir-449c_hsa-miR-449c-5p_21:40_4:-1_mut:null_add:null hsa-miR-449c-5p True True False False False hsa-miR-449c-5p 1
hsa-mir-4526_hsa-miR-4526_54:74_0:-1_mut:1A_add:null hsa-miR-4526 False True True False False hsa-miR-4526 1
hsa-mir-522_hsa-miR-522-5p_16:36_0:-1_mut:null_add:TT hsa-miR-522-5p False True False True False hsa-miR-519a-5p 6
hsa-mir-7978_hsa-miR-7978_3:20_2:-1_mut:null_add:null hsa-miR-7978 True True False False False hsa-miR-7978 1
hsa-mir-1289-2_hsa-miR-1289_68:90_-2:-2_mut:null_add:null hsa-miR-1289 True True False False False hsa-miR-1289 1
hsa-mir-3921_hsa-miR-3921_50:73_-2:-1_mut:null_add:T hsa-miR-3921 True True False True False hsa-miR-3921 1
hsa-mir-8068_hsa-miR-8068_15:31_4:-1_mut:null_add:TTA hsa-miR-8068 True True False True False hsa-miR-8068 1
hsa-mir-3605_hsa-miR-3605-5p_26:43_4:-1_mut:null_add:TA hsa-miR-3605-5p True True False True False hsa-miR-3605-5p 1
hsa-mir-3617_hsa-miR-3617-5p_12:30_2:-1_mut:null_add:AT hsa-miR-3617-5p True True False True False hsa-miR-3617-5p 1
hsa-mir-6755_hsa-miR-6755-5p_4:26_-2:-1_mut:null_add:null hsa-miR-6755-5p True True False False False hsa-miR-6755-5p 1
hsa-mir-5192_hsa-miR-5192_60:78_3:0_mut:null_add:null hsa-miR-5192 True False False False False hsa-miR-5192 1
hsa-mir-524_hsa-miR-524-5p_14:35_-2:-2_mut:4G_add:null hsa-miR-524-5p True True True False False hsa-miR-524-5p 1
hsa-mir-4461_hsa-miR-4461_45:68_-1:0_mut:null_add:null hsa-miR-4461 True False False False False hsa-miR-4461 1
hsa-mir-515-2_hsa-miR-515-5p_17:37_3:0_mut:null_add:null hsa-miR-515-5p True False False False False hsa-miR-515-5p 2
hsa-mir-1469_hsa-miR-1469_1:21_0:-1_mut:4C_add:null hsa-miR-1469 False True True False False hsa-miR-1469 1
hsa-mir-639_hsa-miR-639_62:81_1:-2_mut:null_add:T hsa-miR-639 True True False True False hsa-miR-639 1
hsa-mir-5588_hsa-miR-5588-5p_1:21_0:0_mut:null_add:null hsa-miR-5588-5p False False False False False hsa-miR-5588-5p 1
hsa-mir-3935_hsa-miR-3935_61:78_3:-1_mut:null_add:null hsa-miR-3935 True True False False False hsa-miR-3935 1
hsa-mir-3658_hsa-miR-3658_7:24_4:0_mut:null_add:null hsa-miR-3658 True False False False False hsa-miR-3658 1
hsa-mir-125b-1_hsa-miR-125b-5p_17:35_2:-1_mut:null_add:null hsa-miR-125b-5p True True False False False hsa-miR-125b-5p 2
hsa-mir-4781_hsa-miR-4781-5p_13:32_0:-1_mut:null_add:null hsa-miR-4781-5p False True False False False hsa-miR-4781-5p 1
hsa-mir-6864_hsa-miR-6864-5p_5:27_-1:-2_mut:null_add:TT hsa-miR-6864-5p True True False True False hsa-miR-6864-5p 1
hsa-mir-616_hsa-miR-616-5p_17:36_1:-1_mut:null_add:null hsa-miR-616-5p True True False False False hsa-miR-616-5p 1
hsa-mir-3155a_hsa-miR-3155a_51:71_-1:-1_mut:null_add:null hsa-miR-3155a True True False False False hsa-miR-3155a 1
hsa-mir-526a-1_hsa-miR-526a_16:35_1:-1_mut:null_add:null hsa-miR-526a True True False False False hsa-miR-518d-5p 5
hsa-mir-302c_hsa-miR-302c-5p_6:28_-2:-1_mut:null_add:TT hsa-miR-302c-5p True True False True False hsa-miR-302c-5p 1
hsa-mir-4509-2_hsa-miR-4509_17:38_-1:-1_mut:null_add:null hsa-miR-4509 True True False False False hsa-miR-4509 3
hsa-mir-4767_hsa-miR-4767_13:31_3:-1_mut:null_add:AT hsa-miR-4767 True True False True False hsa-miR-4767 1
hsa-mir-3919_hsa-miR-3919_53:74_-2:-1_mut:null_add:ATT hsa-miR-3919 True True False True False hsa-miR-3919 1
hsa-mir-211_hsa-miR-211-5p_27:46_1:-1_mut:null_add:null hsa-miR-211-5p True True False False False hsa-miR-211-5p 1
hsa-mir-6076_hsa-miR-6076_1:19_0:-2_mut:null_add:null hsa-miR-6076 False True False False False hsa-miR-6076 1
hsa-mir-3199-2_hsa-miR-3199_10:32_0:0_mut:null_add:null hsa-miR-3199 False False False False False hsa-miR-3199 2
hsa-mir-564_hsa-miR-564_17:33_1:-1_mut:null_add:A hsa-miR-564 True True False True False hsa-miR-564 1
hsa-mir-941-1_hsa-miR-941_51:68_4:-1_mut:null_add:null hsa-miR-941 True True False False False hsa-miR-941 4
hsa-mir-637_hsa-miR-637_63:83_2:-1_mut:null_add:null hsa-miR-637 True True False False False hsa-miR-637 1
hsa-mir-8083_hsa-miR-8083_15:30_4:-1_mut:null_add:null hsa-miR-8083 True True False False False hsa-miR-8083 1
hsa-mir-340_hsa-miR-340-5p_15:36_-1:-1_mut:19A_add:null hsa-miR-340-5p True True True False False hsa-miR-340-5p 1
hsa-mir-4720_hsa-miR-4720-5p_8:24_4:-1_mut:null_add:null hsa-miR-4720-5p True True False False False hsa-miR-4720-5p 1
hsa-mir-4781_hsa-miR-4781-5p_11:32_-2:-1_mut:null_add:AAT hsa-miR-4781-5p True True False True False hsa-miR-4781-5p 1
hsa-mir-208a_hsa-miR-208a-5p_11:29_2:-1_mut:null_add:TTA hsa-miR-208a-5p True True False True False hsa-miR-208a-5p 1
hsa-mir-208b_hsa-miR-208b-5p_13:31_2:-1_mut:null_add:TT hsa-miR-208b-5p True True False True False hsa-miR-208b-5p 1
hsa-mir-3152_hsa-miR-3152-5p_12:30_1:-2_mut:null_add:T hsa-miR-3152-5p True True False True False hsa-miR-3152-5p 1
hsa-mir-7153_hsa-miR-7153-5p_1:22_0:-1_mut:null_add:null hsa-miR-7153-5p False True False False False hsa-miR-7153-5p 1
hsa-mir-3610_hsa-miR-3610_44:60_2:-1_mut:null_add:null hsa-miR-3610 True True False False False hsa-miR-3610 1
hsa-mir-6743_hsa-miR-6743-5p_10:26_4:-1_mut:null_add:null hsa-miR-6743-5p True True False False False hsa-miR-6743-5p 1
hsa-mir-210_hsa-miR-210-5p_31:49_3:0_mut:null_add:A hsa-miR-210-5p True False False True False hsa-miR-210-5p 1
hsa-mir-1278_hsa-miR-1278_51:70_1:-1_mut:null_add:null hsa-miR-1278 True True False False False hsa-miR-1278 1
hsa-mir-6089-1_hsa-miR-6089_37:61_-2:-1_mut:null_add:null hsa-miR-6089 True True False False False hsa-miR-6089 2
hsa-mir-7154_hsa-miR-7154-5p_1:22_0:-1_mut:1C_add:null hsa-miR-7154-5p False True True False False hsa-miR-7154-5p 1
hsa-mir-27b_hsa-miR-27b-5p_23:39_4:-1_mut:null_add:null hsa-miR-27b-5p True True False False False hsa-miR-27b-5p 1
hsa-mir-4769_hsa-miR-4769-5p_7:30_-1:-1_mut:null_add:A hsa-miR-4769-5p True True False True False hsa-miR-4769-5p 1
hsa-mir-4264_hsa-miR-4264_13:26_2:-1_mut:null_add:null hsa-miR-4264 True True False False False hsa-miR-4264 1
hsa-mir-6515_hsa-miR-6515-5p_3:22_0:-1_mut:null_add:null hsa-miR-6515-5p False True False False False hsa-miR-6515-5p 1
hsa-mir-1323_hsa-miR-1323_13:30_2:-2_mut:null_add:null hsa-miR-1323 True True False False False hsa-miR-1323 1
hsa-mir-6885_hsa-miR-6885-5p_5:29_-1:-1_mut:null_add:null hsa-miR-6885-5p True True False False False hsa-miR-6885-5p 1
hsa-mir-361_hsa-miR-361-5p_5:26_-1:-1_mut:null_add:null hsa-miR-361-5p True True False False False hsa-miR-361-5p 1
hsa-mir-4761_hsa-miR-4761-5p_4:22_1:-1_mut:19T_add:AA hsa-miR-4761-5p True True True True False hsa-miR-4761-5p 1
hsa-mir-4518_hsa-miR-4518_53:74_3:-1_mut:null_add:null hsa-miR-4518 True True False False False hsa-miR-4518 1
hsa-mir-761_hsa-miR-761_6:28_-1:0_mut:null_add:null hsa-miR-761 True False False False False hsa-miR-761 1
hsa-mir-644a_hsa-miR-644a_60:77_-1:-2_mut:null_add:null hsa-miR-644a True True False False False hsa-miR-644a 1
hsa-mir-1305_hsa-miR-1305_54:70_3:-2_mut:null_add:null hsa-miR-1305 True True False False False hsa-miR-1305 1
hsa-mir-596_hsa-miR-596_17:35_1:-1_mut:null_add:T hsa-miR-596 True True False True False hsa-miR-596 1
hsa-mir-8088_hsa-miR-8088_10:30_-1:-1_mut:null_add:null hsa-miR-8088 True True False False False hsa-miR-8088 1
hsa-mir-503_hsa-miR-503-5p_5:27_-1:-1_mut:null_add:null hsa-miR-503-5p True True False False False hsa-miR-503-5p 1
hsa-mir-5582_hsa-miR-5582-5p_3:21_2:-1_mut:null_add:null hsa-miR-5582-5p True True False False False hsa-miR-5582-5p 1
hsa-mir-3119-1_hsa-miR-3119_13:27_4:-1_mut:null_add:null hsa-miR-3119 True True False False False hsa-miR-3119 2
hsa-mir-6872_hsa-miR-6872-5p_9:23_3:-2_mut:null_add:null hsa-miR-6872-5p True True False False False hsa-miR-6872-5p 1
hsa-mir-4451_hsa-miR-4451_46:63_-2:-1_mut:null_add:TAA hsa-miR-4451 True True False True False hsa-miR-4451 1
hsa-mir-323a_hsa-miR-323a-5p_15:37_-1:0_mut:null_add:null hsa-miR-323a-5p True False False False False hsa-miR-323a-5p 1
hsa-mir-5003_hsa-miR-5003-5p_27:43_4:-2_mut:null_add:null hsa-miR-5003-5p True True False False False hsa-miR-5003-5p 1
hsa-mir-29b-2_hsa-miR-29b-2-5p_9:31_-2:-1_mut:null_add:null hsa-miR-29b-2-5p True True False False False hsa-miR-29b-2-5p 1
hsa-mir-6783_hsa-miR-6783-5p_9:26_3:-1_mut:null_add:null hsa-miR-6783-5p True True False False False hsa-miR-6783-5p 1
hsa-mir-4465_hsa-miR-4465_43:63_1:0_mut:null_add:ATT hsa-miR-4465 True False False True False hsa-miR-4465 1
hsa-mir-3132_hsa-miR-3132_8:31_0:0_mut:null_add:null hsa-miR-3132 False False False False False hsa-miR-3132 1
hsa-mir-6858_hsa-miR-6858-5p_1:21_0:-1_mut:null_add:TAT hsa-miR-6858-5p False True False True False hsa-miR-6858-5p 1
hsa-mir-10b_hsa-miR-10b-5p_29:48_2:-1_mut:null_add:null hsa-miR-10b-5p True True False False False hsa-miR-10b-5p 1
hsa-mir-6758_hsa-miR-6758-5p_7:27_1:-1_mut:null_add:null hsa-miR-6758-5p True True False False False hsa-miR-6758-5p 1
hsa-mir-6830_hsa-miR-6830-5p_6:26_0:-1_mut:null_add:AT hsa-miR-6830-5p False True False True False hsa-miR-6830-5p 1
hsa-mir-6128_hsa-miR-6128_72:88_1:-1_mut:null_add:null hsa-miR-6128 True True False False False hsa-miR-6128 1
hsa-mir-3651_hsa-miR-3651_63:86_-1:-1_mut:null_add:null hsa-miR-3651 True True False False False hsa-miR-3651 1
hsa-mir-607_hsa-miR-607_61:80_0:-1_mut:null_add:null hsa-miR-607 False True False False False hsa-miR-607 1
hsa-mir-6741_hsa-miR-6741-5p_6:26_0:-1_mut:null_add:null hsa-miR-6741-5p False True False False False hsa-miR-6741-5p 1
hsa-mir-626_hsa-miR-626_60:78_-1:-1_mut:null_add:null hsa-miR-626 True True False False False hsa-miR-626 1
hsa-mir-4536-2_hsa-miR-4536-5p_4:21_2:-1_mut:null_add:A hsa-miR-4536-5p True True False True False hsa-miR-4536-5p 4
hsa-mir-4689_hsa-miR-4689_9:30_-1:-1_mut:null_add:null hsa-miR-4689 True True False False False hsa-miR-4689 1
hsa-mir-1976_hsa-miR-1976_34:51_1:-1_mut:null_add:null hsa-miR-1976 True True False False False hsa-miR-1976 1
hsa-mir-1539_hsa-miR-1539_28:49_-2:-1_mut:null_add:null hsa-miR-1539 True True False False False hsa-miR-1539 1
hsa-mir-4436a_hsa-miR-4436a_56:75_0:-1_mut:null_add:AA hsa-miR-4436a False True False True False hsa-miR-4436a 1
hsa-mir-766_hsa-miR-766-5p_30:49_1:-1_mut:null_add:null hsa-miR-766-5p True True False False False hsa-miR-766-5p 1
hsa-mir-520h_hsa-miR-520h_58:75_3:-1_mut:null_add:null hsa-miR-520h True True False False False hsa-miR-520h 2
hsa-mir-4528_hsa-miR-4528_59:76_3:-1_mut:null_add:null hsa-miR-4528 True True False False False hsa-miR-4528 1
hsa-mir-4692_hsa-miR-4692_35:57_-2:-1_mut:null_add:T hsa-miR-4692 True True False True False hsa-miR-4692 1
hsa-mir-570_hsa-miR-570-5p_26:45_1:-1_mut:null_add:null hsa-miR-570-5p True True False False False hsa-miR-548ai 2
hsa-mir-4467_hsa-miR-4467_6:24_2:-1_mut:null_add:TAT hsa-miR-4467 True True False True False hsa-miR-4467 1
hsa-mir-4729_hsa-miR-4729_8:31_-2:0_mut:17T_add:A hsa-miR-4729 True False True True False hsa-miR-4729 1
hsa-mir-4278_hsa-miR-4278_42:58_0:-1_mut:null_add:ATA hsa-miR-4278 False True False True False hsa-miR-4278 1
hsa-mir-4764_hsa-miR-4764-5p_11:28_1:-2_mut:null_add:null hsa-miR-4764-5p True True False False False hsa-miR-4764-5p 1
hsa-mir-660_hsa-miR-660-5p_14:36_-2:-1_mut:null_add:null hsa-miR-660-5p True True False False False hsa-miR-660-5p 1
hsa-mir-1915_hsa-miR-1915-5p_13:32_1:-1_mut:null_add:null hsa-miR-1915-5p True True False False False hsa-miR-1915-5p 1
hsa-mir-4721_hsa-miR-4721_62:80_2:-1_mut:null_add:TAT hsa-miR-4721 True True False True False hsa-miR-4721 1
hsa-mir-4656_hsa-miR-4656_11:32_1:0_mut:null_add:null hsa-miR-4656 True False False False False hsa-miR-4656 1
hsa-mir-6892_hsa-miR-6892-5p_1:20_0:-1_mut:null_add:null hsa-miR-6892-5p False True False False False hsa-miR-6892-5p 1
hsa-mir-521-1_hsa-miR-521_54:75_0:0_mut:null_add:ATT hsa-miR-521 False False False True False hsa-miR-521 2
hsa-mir-6738_hsa-miR-6738-5p_9:27_3:-1_mut:null_add:T hsa-miR-6738-5p True True False True False hsa-miR-6738-5p 1
hsa-mir-7156_hsa-miR-7156-5p_1:21_0:-2_mut:null_add:A hsa-miR-7156-5p False True False True False hsa-miR-7156-5p 1
hsa-mir-324_hsa-miR-324-5p_17:37_1:-1_mut:null_add:null hsa-miR-324-5p True True False False False hsa-miR-324-5p 1
hsa-mir-376c_hsa-miR-376c-5p_9:24_4:-1_mut:null_add:null hsa-miR-376c-5p True True False False False hsa-miR-376b-5p 2
hsa-mir-7109_hsa-miR-7109-5p_4:24_-2:-2_mut:21A_add:null hsa-miR-7109-5p True True True False False hsa-miR-7109-5p 1
hsa-mir-128-1_hsa-miR-128-1-5p_16:35_1:-2_mut:null_add:null hsa-miR-128-1-5p True True False False False hsa-miR-128-1-5p 1
hsa-mir-3124_hsa-miR-3124-5p_9:27_2:0_mut:null_add:AAT hsa-miR-3124-5p True False False True False hsa-miR-3124-5p 1
hsa-mir-767_hsa-miR-767-5p_25:47_-2:-2_mut:20T_add:null hsa-miR-767-5p True True True False False hsa-miR-767-5p 1
hsa-mir-27a_hsa-miR-27a-5p_11:30_1:-1_mut:null_add:null hsa-miR-27a-5p True True False False False hsa-miR-27a-5p 1
hsa-mir-181a-1_hsa-miR-181a-5p_27:45_3:-1_mut:null_add:A hsa-miR-181a-5p True True False True False hsa-miR-181a-5p 2
hsa-mir-3199-1_hsa-miR-3199_8:31_-2:-1_mut:null_add:null hsa-miR-3199 True True False False False hsa-miR-3199 2
hsa-mir-515-2_hsa-miR-515-5p_13:35_-1:-2_mut:null_add:null hsa-miR-515-5p True True False False False hsa-miR-515-5p 2
hsa-mir-6879_hsa-miR-6879-5p_9:26_3:-1_mut:null_add:null hsa-miR-6879-5p True True False False False hsa-miR-6879-5p 1
hsa-mir-4707_hsa-miR-4707-5p_8:30_-2:-2_mut:null_add:null hsa-miR-4707-5p True True False False False hsa-miR-4707-5p 1
hsa-mir-4518_hsa-miR-4518_49:74_-1:-1_mut:26A_add:null hsa-miR-4518 True True True False False hsa-miR-4518 1
hsa-mir-141_hsa-miR-141-5p_17:37_0:-1_mut:null_add:A hsa-miR-141-5p False True False True False hsa-miR-141-5p 1
hsa-mir-938_hsa-miR-938_19:36_4:0_mut:null_add:null hsa-miR-938 True False False False False hsa-miR-938 1
hsa-mir-4703_hsa-miR-4703-5p_14:31_3:-2_mut:null_add:A hsa-miR-4703-5p True True False True False hsa-miR-4703-5p 1
hsa-mir-518d_hsa-miR-518d-5p_19:36_3:-1_mut:null_add:TT hsa-miR-518d-5p True True False True False hsa-miR-518d-5p 6
hsa-mir-589_hsa-miR-589-5p_24:44_0:-1_mut:null_add:null hsa-miR-589-5p False True False False False hsa-miR-589-5p 1
hsa-mir-548av_hsa-miR-548av-5p_2:16_1:-2_mut:null_add:null hsa-miR-548av-5p True True False False False hsa-miR-548av-5p 2
hsa-mir-497_hsa-miR-497-5p_26:43_2:-1_mut:null_add:null hsa-miR-497-5p True True False False False hsa-miR-497-5p 1
hsa-mir-548n_hsa-miR-548n_13:30_3:-1_mut:null_add:null hsa-miR-548n True True False False False hsa-miR-548n 2
hsa-mir-663a_hsa-miR-663a_15:35_0:-1_mut:null_add:null hsa-miR-663a False True False False False hsa-miR-663a 1
hsa-mir-3191_hsa-miR-3191-5p_12:29_3:-1_mut:null_add:A hsa-miR-3191-5p True True False True False hsa-miR-3191-5p 2
hsa-mir-6766_hsa-miR-6766-5p_10:28_4:-1_mut:null_add:null hsa-miR-6766-5p True True False False False hsa-miR-6766-5p 1
hsa-mir-583_hsa-miR-583_16:36_0:0_mut:null_add:TTA hsa-miR-583 False False False True False hsa-miR-583 1
hsa-mir-4674_hsa-miR-4674_59:78_1:0_mut:null_add:null hsa-miR-4674 True False False False False hsa-miR-4674 1
hsa-mir-378f_hsa-miR-378f_53:70_1:-1_mut:null_add:null hsa-miR-378f True True False False False hsa-miR-378f 1
hsa-mir-6876_hsa-miR-6876-5p_6:26_0:-1_mut:null_add:null hsa-miR-6876-5p False True False False False hsa-miR-6876-5p 1
hsa-mir-4643_hsa-miR-4643_51:70_1:-1_mut:null_add:null hsa-miR-4643 True True False False False hsa-miR-4643 1
hsa-mir-3944_hsa-miR-3944-5p_21:41_-2:-2_mut:null_add:AAT hsa-miR-3944-5p True True False True False hsa-miR-3944-5p 1
hsa-mir-891a_hsa-miR-891a-5p_12:32_1:0_mut:null_add:null hsa-miR-891a-5p True False False False False hsa-miR-891a-5p 1
hsa-mir-4264_hsa-miR-4264_9:26_-2:-1_mut:null_add:null hsa-miR-4264 True True False False False hsa-miR-4264 1
hsa-mir-4427_hsa-miR-4427_44:64_0:0_mut:null_add:null hsa-miR-4427 False False False False False hsa-miR-4427 1
hsa-mir-4321_hsa-miR-4321_53:69_3:-1_mut:null_add:null hsa-miR-4321 True True False False False hsa-miR-4321 1
hsa-mir-5000_hsa-miR-5000-5p_24:44_0:-1_mut:null_add:AT hsa-miR-5000-5p False True False True False hsa-miR-5000-5p 1
